,DATE,NAME,TEXT
294,"
                            
                              6 October 2019
                            
                        ",['pawsy'],"
i went to a funeral today. i felt out of place because i didn't know anyone. i knew the deceased person a long time ago. i left early. after i got home. i called a friend. he had his own things going on and we didnt connect very well. i cut the call short and fell into a nasty spiral. combination of thinking about the death of this person and all the time that has gone by, and feeling extremely isolated and frightened of the future. a feeling that all the years have just led me to this dark lonely place, and the future only holds worse and worse things. i feel i have failed everything and everyone and that people would prefer it if i just went away. i feel incapable of contributing anything of value at all. even though i know this is rather extreme and not objectively true, it is how i feel.
"
295,"
                            
                              8 October 2019
                            
                        ",['ZKRN'],"
Hello,
 
Usually, I don't like going online and asking around about these types of things, but it's been on my mind for about a year now.
My dream was to join the Defense force, and now, it's obvious my chances of getting in now are slim. When I was 13-14, I was spinning out and I got myself in a bit of a bad situation. Let's just say I wasn't the happiest guy, and I wasn't doing the best things to my body, and I wasn't really an ally to any other human near me. I hated everyone, and I hated myself. I attempted something I shouldn't have ever done. In the seconds I had to choose between life or death, I finally switched on and realized maybe doing this isn't the best option. But it was too late. I was in a hospital for two weeks and my already stained medical history got even worse. 
So, this leaves me with a problem. I know that the Army can reject me, and for good reason. So where do I go from here? 
I've been thinking about Emergency Services or just a Security guard, but I know both will probably reject me as well, thanks to my medical history. All I want to do is help people, and make my life and other lives better or defend Australia and its people. Well, I better cut to the chase anyway... My question to you adults, is, Is there a future for me if I have a history of clinical depression? I feel as though I'll be locked out of anything I try because I'm ""Mentally Ill"" just because of something stupid I did as a young boy.
I'd love to hear your opinions and thoughts on this.
Thanks.
 
 
"
296,"
                            
                              30 September 2019
                            
                        ",['asianaussie'],"
I'm a student studying, working and running a Freelance Beauty Business. It's not my #1 passion, but I need to make a living. Usually I'm tough with criticism, but this year has been challenging professionally and personally. My business has been okay, but one particular event has really affected me. 4 months ago in May, I was contacted by a woman from Girl Guides who wanted me to do chair massages on 25 women for a Mother's Day event, 2 days beforehand. Initially, I agreed to go, but she insisted I needed to bring a partner. I had been very busy that week, and I was drained and exhausted, but still complied. However, I asked all my classmates (honestly did), and none of them were interested or able to. I told her this, but she still said keep searching. I researched Mobile Massage Business, tried contacting them, but didn't get immediate responses as it was after hours. Additionally, I was also called to work a night shift, which had tipped me over. I informed her I was unfortunately unable to attend anymore. She wrote a long, angry text saying, ""Wow I hope that is not how you plan to run your business after you graduate. It was more than an opportunity with fair pay. How dare you scam and deceive our organisation - a charity that empowers and supports women. You have insulted us, especially all the mums who work hard for their kids, much harder than you do. You are selfish and heartless, all what Girl Guides is NOT about. Now we are left panicking and desperately scrambling to find a replacement in less than 24 hours, or cancel the event and have 25 disappointed mums. Won't be surprised if you get sued.""
I immediately apologised, offered to help and go to the event. Despite this, she replied she had found someone else and it was too late. I didn't respond and deleted her number. Obviously I was very angry and upset, and cried for a week. Even now, I still can't help but feel stupid and selfish, that I'm hearing her words repeating in my head. I've tried my best to combat it, volunteering Oxfam/Church, playing violin and counselling. Yet it's hard to fight through it. It's a one-off event, but especially the fact this woman leads 3 groups and 'actively involved in community' makes me sick. Being a sensitive, anxious introvert, it really hurts. I know I should 'get over it', as my family and friends have told me. I'm trying. But right now, I just needed to get this off. I'm just wanting to seek advice, support, whatever it maybe. Would appreciate it.
"
297,"
                            
                              30 September 2019
                            
                        ",['Andy999'],"
So I’ve been struggling with anxiety and depression a lot lately and could really use some advice.
ill try keep this as short as I can but I think I’d feel better getting it out there rather than keeping it all trapped in my head.
it started when I was 17/18 (I’m now 23) I had taken an ecstasy pill and had a bad come down and it triggered the anxiety, I struggled through that for a few years, I saw a psychologist and did learn some techniques to help cope but I wouldn’t say it was a massive success, over time it would slowly improve had my ups and downs but started to feel really good eventually, got myself a proper full time job and was barely affected by my anxiety, lived a pretty normal life which was awesome but recently it all started crashing down and it hit me hard, I’ve slumped into a depressive state and I’m not sure what to do, I’m always on edge feeling agitated, when I’m out of the house I just wanna go home, I don’t even want to be around my friends which is completely new for me, it’s like an all day 24 hour thing I just feel down and out like I’m stuck in some bubble, but at the same time mind racing 1 millions miles an hour  I can’t concentrate It hurts my head trying to converse with someone, its hard to explain but I just don’t feel good at all. 
For me my anxiety and depression is about my anxiety and depression if that makes any sense? It’s not about work, fitting In etc. 
thinking about trying some sort of anti depressants because it really does feel like some sort of chemical imbalance but yeh not sure if that’s the right thing to do.
thanks, hope to hear back from someone soon 
"
298,"
                            
                              6 October 2019
                            
                        ",['T D'],"
Hi,
I have had anxiety for as long as I remember so I have become quite used to coping with it, but I was recently also diagnosed with depression too. I honestly have no idea how to cope with depression so when I get to a really bad place I just turn to the people around me to help me. I have found that no matter how well-intended they are, none of these people know what to say and so often respond with something along the lines of 'don't feel that way' or 'stop thinking like that' and I'm only comfortable talking to very few people because I don't want to scare people or be judged.
I struggled a lot with the decision to post this because I often feel like I don't have a right to be depressed because I don't have any significant issues in my life at the moment to have triggered it. But, my mind is constantly filled with a cloud of pain that makes me upset, frustrated, isolated, etc. I can't seem to escape it and it's almost like a weight is constantly pressing down on me.
I was just wondering if anybody has been through similar or has any tips on how to deal with depression with the constant everyday weight it puts on you as well as the individual episodes when it is particularly hard to cope with and emotions are heightened even more. I would really appreciate some help.
Thanks, T
"
299,"
                            
                              6 October 2019
                            
                        ",['tashajay92'],"
Hey I don’t know how to do this so I guess I will start by saying I have been suffering anxiety pretty much since I was a child buy it’s only been very bad in the last 2+ years. 
 My family lost one of my brothers who, from what I was told from my mother, I had a special bond with. He was 9 and I was only 10 months old when it happened. I still feel our missing piece till this day.  A couple of years later my father walked out on us and moved state and he was never around or had never bothered. I had to see a therapist when I was a child cause of it.
All throughout school I was the main target for bullying, I still don’t know why but I guess it was because I was  quiet and never stood up for myself so I was an easy target, I never wanted to go to school and I can remember going to sleep some nights and hoping I didn’t wake up or I woke up somewhere different cause I didn’t want to go back to that school. The bullying stopped when I was 14 and finally cracked and started standing up for myself.
When I was 16 mum packed us up and we moved 4 hours away to the city where I could start fresh, I was in a new school, made new friends and every was actually going well for a while then when I was 18 I got into my 1st serious relationship. It was all fine at the start then it quickly turned into his gaslighting me, emotionally abusing me and constantly cheating on me, the relationship lasted about three years, my anxiety got bad again and I developed depression. He ended the relationship without a reason and all I wanted to do was end my life cause I thought I was the reason it ended and my self esteem was so low and I just felt empty and alone. I almost did commit one night but didn’t go through with it. Not long after I decided I needed to help myself and I slowly got myself better and the depression slowly went away. 
A couple of months later I got into my 2nd serious relationship, unfortunately he was here on a visa and when it ended the relationship was long distance for a while. He moved back over after a while and we started the visa and everything was fine up until the last 6 months of our  relationship he he got very weird on me but would never communicate but would complain when I didn’t communicate. A couple of months later I caught him out cheating on me. My anxiety got real bad after that.
i will continue this story on the comments cause there isn’t enough room for my massive vent on here.
"
300,"
                            
                              6 October 2019
                            
                        ",['NellieJ'],"
I haven’t been on this forum for while. I guess not wanting to admit to the fact that I’m feeling exactly the same as I did 5 years.  Only now the dark side is scary and affecting everyday life.  Happy and fulfilled days are getting less.  I’m back to tears, for what appears to be no reason, restlessness and concentration are extremely difficult.  I’ve taken to scrapbooking to try to get my mind thinking about a particular activity and “achieve” something.  I’ve gotten so good at making cards for every type of occasion and decorative boxes that you can put just about anything in, to the extent that now I don’t know what to do with it all.  Sleep is basically impossible.  I feel as if I’m in a constant state of nervous unrest. I worry to the enth degree about everything to the point that I feel sick to the stomach and heart going a thousand miles an hour.   I have a brother-in-law that has severe depression problems and have mentioned the way I feel a couple of times to family, but just get “you’re just worrying over nothing” or “suck it up, there’s nothing wrong with you” it’s probably just menopause.  It’s taken me ages to write this as I keep deleting it thinking I’m just having stupid feelings. 
"
301,"
                            
                              7 October 2019
                            
                        ",['sadvet '],"
Hello,
So I have posted several months ago that I was not happy working at my previous job. I was crying in the middle of the night, and was just anxious all the time. I have been seeing a clinical psychologist since I started working, and more recently saw a career counsellor as well. Everyone has been supportive of me to quit my job, and after 6 months I have finally resigned. 
It has been over a month since I resigned. I have applied to several other clinics but so far all of them have chosen other candidates. Naturally, I started becoming anxious and depressed again, as I am afraid that I have just ruined my chance of getting a job. On hindsight, I should have found a job first, then quit. But work was becoming unbearable for me, that I have decided to quit regardless of my status. One of the interviewers might have implied that I lack resilience, and this was a stab to my heart. It felt like everything I did was a mistake, like quitting my job in just 6 months, choosing that job in the first place, and even choosing that degree. I could not stop thinking about what I could have done. 
I just wanted to know for those who have been in a similar situation, what did you do to keep yourself positive and motivated? I really only opened up to my psychologist and partner about my situation. I didn't want to disappoint my parents, who have been so supportive of me so far. 
"
302,"
                            
                              17 August 2019
                            
                        ",['kevin.ak'],"
Hi
I’m curious for comments on how effective anti-depressants are for different
people.
In 2006 I discovered the mood swings I’d had my whole life weren’t “normal”
and I was diagnosed with depression. Being medicated for the last 13 years has
made a difference. I no longer experience periods of unjustified rage like I use.
(A good thing) but the medications I’ve tried over the years have never
actually made me happy.
I’m like everyone else on the planet and want the magic pill that will fix
my woes but the medications I take just seem to take the edge off which is better
than nothing but not enough.
So basically I’m curious about how medications are working for people. If
your mood is a 1 does your medication take you to 5 or just 2?
I’m not after medication types or doses, I’m just disillusioned with anti-depressants
and want a gauge of weather I’m expecting too much
Thanks
Kevin    
"
303,"
                            
                              6 August 2017
                            
                        ",['goalstosmile'],"
Hi Community ! 
I thought I would come for some guidance as I am really stuck and I have been for quite some time now. A few things since this time last year have completely turned my life upside down, I can totally say exactly a year ago today I had no idea what it was to feel depressed, anxious or anything like that but just a month later, I knew it all in one hit. 
 
There are a bunch of things that keep me awake til 3-4 am each night... what to do with my life (I don't know who I am or what I want to do and I have tried to experiment many things) why I have barely any friends, maybe one or two which I speak to every fortnight or so... and how can I find myself again. I am so scared every day that this might be me forever, because one entire year of my life has been spent trying to figure the hell out what is going on? 
I have a partner, who works a very demanding career and I rarely see or speak to him so it's tough. He does not quite understand this at all but he can be supportive. My family and I all have great relationships but we do not speak to personally about these issues, so I pretty much keep it all to myself and want to figure it out that way, they just know I am different as I spend majority of my days hidden in the walls of my bedroom. 
 
I keep wishing I can go back to over a year ago and be the person who was so damn happy, who woke up each day early to go to work and lived each day with purpose, the person who was rarely seen in their room, the person who was happy to socialise and just live! I want to do all of these things, but I just can't. I don't know if others will understand (I hope someone does) but I cannot get myself out of this without falling into anxiousness, depression / sadness or self doubt. 
Help help! 
 
Lots of love to all of you, been super supportive in this community. 
xx
"
304,"
                            
                              5 October 2019
                            
                        ",['Bgcg'],"
Hello, i'm new to posting in the forums, though I have looked at them over the last year or so. 
I guess I will start with some background information, i'm 25, Male and currently studying my masters with 9 months to go. I have had anxiety for roughly 6-7 years (comes and goes). The last 2 years a lot of negative events have happened in my life,  3 close family deaths, 1 of which was unexpected and my partner of 4.5 years, after that persons passing developed serious depression and 4 months ago told me she wanted a 'break'. 
Now I know how all 'breaks' end, I guess what really has me at a loss is that we where a great couple, travelled a lot together, had talked a lot about the next steps in our life and then suddenly it was all over. 
Anyway that's a bit of a back story, my anxiety has well and truly come back with vengeance and I fear that depression is knocking as well. Im not sure on the next steps to take not only for myself but for my now ex, I have insisted that she goes and talks to a professional but it doesn't seem to be happening and she is after 'space'. For myself I have been exercising daily and eating well but if anyone has any other strategies I would love to hear them. 
While I am here the other thing that is making me feel down is that I feel 'old', now I hope I dont offend anyone saying that as i know 25 inst old by any means, I just cant seem to shake this thought. 
Apologise for the rant. I look forward to your replies.
"
305,"
                            
                              27 September 2019
                            
                        ",['Raffijane'],"
Hi all
I have recently had a diagnosis of with Bipolar 2. It is as if everything in my life to date makes complete and perfect sense.
I grew up in an extremely abusive household. That aside my memories of certain situations and things I have done are now making sense.
I have been on and off anti-depressants for a very long time. They always worked fast and stop working after a few years. I have seen counselors and psychologists and finally gave up and went to see a psychiatrist. After a thorough and detailed history she said I think 'you have bipolar 2'.
Her explanations and discussion explained me exactly. More depressed than happy. Go for days feeling pretty crappy functioning and feeling so low and then out of nowhere I am happy. When I am happy I am stupid happy-over confident, can do anything, joking, singing, multi task off the charts, mind racing, chatty, obsessed with sexual thoughts but risky sex, the best way to explain it is that I feel 'high and floaty'. As suddenly as it comes it goes and I'm back to mopey. sad and thinking that everyone hates me. This has gone on forever. And got worse as I have gotten older. So now I am taking new medication at night to assist in a stabilizing my mood and and anti-depressent for anxiety/depression during the day. I feel relieved and even more so the nutcase. I have always felt alone and on the outside of what others call 'life' - friends, parties, travel cars, excitement etc. I am intolerant of superficial things and I can go from pretty okay to angry, angry in a flash. I hate anything that I perceive as unfair. I feel like an emo fairy. I feel like I have no tribe. I hate it and everyday it feels like I have to rebuild myself and put myself back together again. How do I make and keep friends? How do I trust after a childhood of severe abandonment?
Any comments or suggestions or stories or what ever helpful.

"
306,"
                            
                              16 September 2019
                            
                        ",['Kosmicchaos'],"
Hiya, I am not sure where to post this, tonight I've experienced an event and I have no idea what to make of it, I'm currently 25 studying a computer science degree and tonight I just broke down, I took a pair of scissors and cut all of my shoulder length hair off and snapped my favorite game console my Nintendo switch over my leg. I don't know what lead me to this, I'm kind of scared. I've been miserable recently, I've removed all of my photos from Facebook because I can no longer bear to look at myself, I feel so alone, I have no one I can talk to about this, I have been trying to discuss my problems with people in my life Iike my current partner but everyone brushes me off, I'm at my breaking point, I really don't know what to do...


"
307,"
                            
                              3 October 2019
                            
                        ",['Rob851'],"
Hi I suffer from major depression and anxiety. When I’m at the bottom strange things happen. For example I live in a quiet suburb and on land so everything is calm an quiet or slow paced. Today I was driven to an appointment about 45 mins away in a built up city. When leaving it’s bearable but once you get further into the city everything sort of explodes! Like there is so much stimuli going on with cars and merging lanes, blinkers, traffic lights, signs, anxiety from the other cars if they are going to run into you or stop short. And I just couldn’t take it, couldn’t even speak to the person driving felt like I was about to shut down with all the craziness, so confused can’t concentrate on 1 thing. 
Has this happend to you? Am I the only 1?
"
308,"
                            
                              2 October 2019
                            
                        ",['SallyLouise92'],"
Hi everyone, 
I've been reading alot of the forums and they all seem similar to my case. I've been away for six weeks, my boyfriend with Depression and Anxiety was supportive because I had booked the trip before meeting him. We spoke everyday, texting all day, phone calls through out the day. Telling me that he feels empty without me days before I arrived back home. Felt like nothing was wrong. Only difference was he had an episode a few weeks before, cancelling all psych appts and medical appts, not going to work, not studying, not going to the gym, he had no motivation. We planned to sort through all these things together, he told me he needed my help and couldnt wait until I was home. 
Two days after being home, with again no real cause of concern, he dumped me. Said he doesnt feel the same way about me, had been feeling it for weeks. He blamed the break up on my neediness and insecutiries, and suggested I try and find myself. He discounted our relationship by saying it wasnt that long, however days before telling me how happy I make him. The man who broke up with me, wasnt the man I got to know for the past six months. The break up has completely taken me surprise and I am devastated. 
Any advice on the situation would be greatly apprecaited. 
"
309,"
                            
                              11 September 2018
                            
                        ",['Guest_294'],"
So I just needed to vent my thoughts a little. I don’t have depression so I don’t know if it’s fair to post in this part of the website but it didn’t seem appropriate for the anxiety part either (which I probably align with more). Anyway, I am 18 and in uni - I work part time as a tutor through a company (which is amazing and I love) and as a mentor/tutor at my old school. The latter is the problem. I work 2 hours a week and every week since I started I have sat here for 2 hours doing absolutely nothing. This is the perfect chance for my brain to start telling me all sorts of things and now I am sitting here and trying not to cry. It feels like the other two girls that tutor are always helping out and consequently I feel both useless and like I shouldn’t be here - like they made a mistake in hiring me. I know I’m not as smart as they are but I just feel stupid sitting here watching them. It feels like I’m wasting everyone’s time and money being here and I don’t know what to do. I am literally just sitting here in a now empty library and have done nothing. Since the term started, I’ve helped 2 students - were in week 8. I know these thoughts aren’t founded but I needed to get it written down - helps me control my emotions a bit more and I don’t want to start crying in the middle of my old school library...I haven’t really asked a question yet. I suppose I want to know, does anyone else ever feel like they just want to break down and cry? Is it ever for something as ridiculous as sitting for 2 hours at work and doing nothing? I mean that certainly shouldn’t be making me as upset as I am. I suppose that’s my anxiety speaking isn’t it...? Telling me everyone is watching me fail at what I’ve been hired to do? I’m thinking I might just quit. Probably not worth all this stress. 
"
310,"
                            
                              2 October 2019
                            
                        ",['Jonahs123'],"
Everyday I feel empty. I wake up feeling empty, I eat feeling empty, I fall asleep feeling empty. The emptiness doesn't seem to go away. On top of this I have a sense of guilt, but im not sure what I exactly feel guilty about. I'm more of a type to bottle up my feelings before releasing it all out at once, which i've noticed makes me feel even worse, but I can't really stop myself from blocking out my emotions until it gets too much. I dont know if anyone feels this or if its just me, but everytime I go out with friends or others I feel like i'm not mean't to be there,my mind tells me that they dont want me to be there, despite also knowing that they aren't showing any signs of rejection towards me. I just feel like i'm jeporadising their time of fun, I feel like i'm ruining it for them. But, I want to be there at the same time cause I don't want to miss out, I don't want to go back to school and have them talk about this event which I decided to skip. I don't want to be seperated and unrelatable. I'm really fed up of feeling like this. I can feel offended and sad about someones comment or something they did despite it being such a small matter. An example would be me getting upset and angry at my friend because after me continiously trying to spend time with him because he had something happen to him, but everytime he would find a way to tell me that he doesnt feel like going or that he can't go. I know deep down that he probably isn't feeling well and that he wants some time alone, but I can't stop myself from being annoyed at him. Will this ever stop? Why have I become so sensetive?
"
311,"
                            
                              3 October 2019
                            
                        ",['Big Red Cat'],"
I recently confided in a friend that I feel very lonely and depressed because I have so little social contact with any of my friends anymore.
I am now in my fourth year of uni and each year has been more difficult because friends don't have as much free time. I spent a lot of Fridays and Saturdays working over the last three years and couldn't go out but no one is free to do anything anymore now that I'm more freed up. My social life is one-way texts (me texting friends and not getting anything back) and brief coffees every few months that I have to work hard to arrange. 
I also feel bad because the only time my friends usually reach out to me is when they need help with assessment. I know they aren't trying to hurt my feelings but it's very bad for your self-worth when people only contact you unexpectedly when they need to improve their grades.
My birthday is also coming up in two weeks and I don't want to plan anything because I can't deal with being turned down by people anymore. With so many knockbacks when I try to have fun, I've resorted to doing heaps of things on my own.
Some of these things have been good but I still feel really lonely and depressed. When I told my friend all of this, she said I shouldn't rely on other people for my happiness. It's not that she wasn't otherwise supportive, I just feel out of ideas since I need to be social to be happy.
After months of going alone, I need more social time with my friends but that seems impossible. And given my struggles right now, that's all I need. Making new friends at 22 is confronting, terrifying and humiliating.
Any advice is welcome. I am still friends with that friend but I was a bit taken aback by her advice not to rely on people when I was just saying I need more contact.
"
312,"
                            
                              3 October 2019
                            
                        ",['Olive96'],"
I have been through some bad relationships in my past. I've been through two very emotionally abusive relationships and I've dealt with men seeing me as something to ""conquer"" for the past few years. It's made me very untrusting of men. I recently opened myself up earlier this year to someone who  I got along with very well. I've been quite closed off to the idea of being with anyone as I find I'm my most productive and my happiest self without the emotional weight of dating. This guy tried for quite a while though and eventually I allowed myself to enjoy being with someone. He made me feel really happy and appreciated, we spoke every day and given my experiences I thought I had a good read on him and could trust him. We slept together a few times, but then he began to change and wasn't the same kind, friendly person he'd been before. I became panicked at the thought that I'd let something like this happen to me again.When I voiced my feelings of upset to him, he didn't understand and tried to make me think that it had been in my head and I didn't have a right to be feeling manipulated the way I was. Whenever I try to express how I feel he tells me that I am being aggressive, having attitude or that I'm just starting an argument. He now treats me with no respect. 
This all happened in July and I thought I'd be feeling better by now but I feel worse. I've been through bouts of depression the past few years and am medicated for it. I usually manage to get over things quite fast as a result of the other things I've been through but for some reason this one is crippling me. I cry every night, sometimes I cry out of sadness and others its anger. He has no respect or feeling towards me and I feel like I didn't just lose a friend, but someone who I'd begun to open myself up to romantically for the first time in so long. I trusted him and he turned around and hurt me. Sometimes I feel like I don't want to do anything all day and the idea of getting out of my bed is even too hard. I regret ever speaking to him and I just feel broken.
I rarely cry over a relationship or a boy but this one has hurt me so much worse than anything else. I just want to stop feeling how I feel towards him and feel like myself again. I usually know how to pull myself out of these low periods but it's been a few months now and I am really struggling.
"
313,"
                            
                              3 October 2019
                            
                        ",['emd2'],"
I'm reaching out because I have been depressed for a long time and haven't been able to make changes to get out of it. My depression stems from financial pressures and the toll that is putting on my family. The financial situation is getting worse and I'm wanting to change my thinking to help change how I approach my work and make it more successful. I feel like by keeping focusing on the negative I can't see a way out. I have little so motivation do what's necessary even though I have things I could do to help. My thinking is very clouded with the stress of it so finding it very hard to make good decisions. My husband has lost his patience with the way I'm thinking and wants me to get help. I can't afford to go to a therapist right now. I tried earlier in the year but felt it was a waste of time. I guess I want to know if it's possible to fix depression and how long it takes, I don't have years. What are some good strategies to change to more positive thinking that people have tried when the problem they are facing seems beyond fixing?
"
314,"
                            
                              2 October 2019
                            
                        ",['bee2003'],"
Lately i've just felt this emptiness and sadness that won't go away. Even if I see people I always feel lonely? I used to have a problem with drugs and part of recovering was me cutting off the majority of the friends I had at the time. I'd known most of them my whole life and even though cutting them off was the right thing for my recovery I still feel this pain of not having anyone who really knows me. It feels like most people my age have groups of friends they've known for years and thats what gives them confidence to meet new people and expand their circle. For me it feels like I'm starting from scratch all on my own and it's gotten to the point where my self esteem is so low and I'm so jealous of everyone around me. I don't know how to get out of this hole and I can't stop crying from the loneliness. Any advice on rebuilding friendships would be helpful.
"
315,"
                            
                              28 September 2019
                            
                        ",['Rainbow1234'],"
Hi all,
i have a close family member who has depression (not diagnosed), she has had it for a long time and it’s continuing to get worse and I don’t know what to do anymore. She gets extremely jealous If positive things happen to others, she is insecure about her looks & weight and hates going to crowded places, she’s always negative and becomes irritable easy and thinks she is a victim of the world basically. I have tried being patient and listen, being positive to boost her mood, I have snapped at her at times because I seem to be her outlet for all she is feeling which is makes me feel down after speaking with her and she just won’t get help. She doesn’t think she needs to talk to a professional or that it will do anything and her physical health is not the greatest (she won’t do anything about that either). So I just don’t know what to do anymore without getting dragged into her negative feelings. Her workplace have pulled her up on her negative attitude and approachability but even this isn’t a trigger for her to change. 
Any advice is appreciated!
"
316,"
                            
                              28 September 2019
                            
                        ",['MysticMark'],"
Hi all,
I have to relocate interstate and terrified about a Centrelink review for my DSP.
I will have new GP's, Clinical Psycologists etc. Not sure how they will understand me and support me with CL and the DSP.
Is the CL review process for the DSP as bad as applying for it in the first place?

Thank you and you’re feedback will be greatly appreciated.
"
317,"
                            
                              28 July 2019
                            
                        ",['DarkSunshine'],"
Hi everyone,
I've started a thread as I am not sure as to whether I am actually depressed or just very over-dramatic / moody. I have completed the beyond blue checklist and it came out with a high. I didn't want to self-diagnose anything and so i decided to try out all the online checks i could find - of which all also said the same. Even after so many tests, I wasn't satisfied as I am in my teenage years anyways so it may just be me being over-dramatic and moody. I have come here to ask if anyone could help me figure out whether i may actually be depressed or if it's just a phase (age). I am willing to answer any questions (may be brief though).
The reason I have been reluctant but to come here is because I can't go to my GP or anyone as I'm too scared for my parents to find out - I don't think they'd be very happy. Would mean a lot if someone could help me out because my behavior lately has been driving me and (pretty sure) everyone around me crazy. 
Thank you for your time and sorry for bothering everyone on here who have to go through so much more while i whine about my minor problems.
"
318,"
                            
                              30 September 2019
                            
                        ",['cordimag'],"
I basically live mooching off my family, I have no education, no work experience and I have not left my house in years. I stopped taking care of myself a while ago. I was diagnosed with depression and anxiety a long time ago and getting help has always been a hassle. I can't drive because I have no license and I have to rely on family to get me to sessions. After a while scheduling becomes too much of a pain and it falls to the back burner before I stop going entirely.
I just don't know what to do, especially when it comes to sustaining myself in the future. I don't expect people to support me my whole life and I feel like garbage for having done it for so long.
I am facing a
future where if I do get treatment I won't be able to get a job, at
least from what I hear no one will hire someone who is almost 30 and has
nothing to put on a resume and I am gonna go out on a limb and say that telling an employer you didn't work due to mental illness isn't going to increase my chances.
I just feel like I have no where to go in life 
"
319,"
                            
                              30 September 2019
                            
                        ",['Unicorn Sparkles'],"
It's at the point where it feels like it's impacting every aspect of my life, that I'm shutting down completely. 
 
I'm one of those sad people who still plays Pokemon go, which I loved, because it got me out and about socialising (because basically all my friends are married and have their own lives now, so I feel like the single loser) and I loved that the group I was part of was so inclusive and didn't judge people on level, team etc, but lately it's like everyone has become so cliquey that people are going off and doing their own thing and not wanting to help and I don't understand why people would be so selfish. I admit I've been lashing out coz I'm frustrated, but I don't understand why people would want to be selfish and not include people and leave people out. Yet I feel like whenever I'm like ""that's pretty crappy behaviour, not everyone is as elite or has their own crew they can hang outwith"" some people give me this ""some people have access to enough accounts to do things themselves, people will get left out, get over it"" or ""soz, wasn't thinking. I had enough accounts to do it myself"" attitude (at least that's how the responses make me feel) and then it's like there's so much pressure that I feel like I need to do this and that, or play a certain amount and it's overwhelming. Then I get frustrated, coz I feel like nobody is listening to me and my concerns, so lash out, yet it somehow ends up being my fault.
And then I also feel like a worthless loser, coz I'm unemployed, live at home with my parents. Mum has bad arthritis, so she's super slow, then dad makes fun of her being so slow. 
Also went to a family gathering recently and got cornered by cousins who were like ""When are you gonna have kids? Isn't it time your parents have grandchildren?"" I'm 37, this weighs on my mind on a daily basis as to why I'm single and why nobody wants me, not just on a relationship basis, but work and friends (I've all but given up on asking my bestie if she's free for coffee, she's always busy with her mother's group friends)
It feels like I'm drowning in negativity and it feels like no matter what I do it's always my fault. I feel useless, worthless and not good enough. I'd much rather hide in my room forever and never come out.
I also looked at speaking to a psychologist, but they're like $200, an unemployed bum like me can't afford it.
"
320,"
                            
                              1 October 2019
                            
                        ",['Infinity1199'],"
Hi everyone, 
I hope you don't mind but I'm not really looking for a solution today, honestly? I'm just struggling to talk to someone about my latest depressive episode and I just want to vent a bit to people who won't judge me or look at me like I'm a freak.
I woke up today, and I just felt utterly miserable. everyone's been telling me I should be enjoying my holidays and relaxing but without a strict schedule to follow I feel like I don't have a purpose, which then makes me feel frustrated and upset because I feel lazy sitting around on my butt while my dad and siblings are busy working. unfortunately as many of you might now, all of my anxiety just builds up and explodes. 
Lately, I've also been feeling lonely. I've been trying to date and hang out with some school friends but I've just been finding it really hard to feel motivated to do any of that without feeling exhausted. I know I should try and be social but I feel awful because I've admitted to myself that I don't enjoy being an extrovert, simply because I don't feel like I can trust people. 
I'm really sorry to bother everyone, but I just wanted to vent and feel a little better. 
I hope your all managing your conditions well, 
Infinity
"
321,"
                            
                              30 September 2019
                            
                        ",['Left lost '],"
I have been abused emotionally and financially, 
I have been accused, 
I have been on the edge of a cliff, 
I have been in hospital,  
My children, have been alienated from me,
My ex could not support my depression and anxiety, 
I've seen a few psychologists,
It's been over 10 years now,
After hospital my first counselor died... suicide, 
Feeling sad,
There are days I'm just angry, 
It's one day at a time. One hour at a time, one minute at a time. 
Survive. 
"
322,"
                            
                              29 September 2019
                            
                        ",['Elsam'],"
Just wondering if anyone has experienced emotional blunting? 
I have been on an anti depressant for some time and have just realised that I am emotionally numb. 
I cannot stand this feeling as I have not been able to cry or experience any emotion.
I have stopped my anti depressant for now and am feeling fine.
i just need my emotions to return and am trying to flush the medication out of my system.
Has anyone experienced this and if so how long did it take for your emotions to return to normal?
Thank you
"
323,"
                            
                              28 September 2019
                            
                        ",['Zeppie'],"
I have been dealing with depression on and off for 20 years I’m 36 years of age and suffer chronic pain but that’s just a part of my life now. It’s the loneliness I can’t deal with all my mates have moved on with families and kids and I’m still the single one out of us all. I have recently had to move back home due to not working a great deal with this pain issue I can only do 16 hours a week and that’s not enough to live on so Mum rescued me due to lack of $$. So with all this going on my depression has increased more than ever and it’s scary. It’s hard to see all these happy couples and to know your going home alone to mums house at the age of 36. I try to do things with the boys but I can understand they are busy with the family so I’m left lonely again and the brain just runs wild with negativity I just don’t know what to do please help me. 
"
324,"
                            
                              27 September 2019
                            
                        ",['blueskies1'],"
Hi everyone,
I was dating a guy with depression for the last few months but recently he has stopped talking to me, fairly out of the blue. He told me that he was feeling really down and I told him that I'm here if he needs anything. It's been a few more weeks now and I've heard nothing from him. 
Can anyone shed some light on what it is like to start dating someone whilst you have depression? I want to help him but I also don't want to push it. What is the best way for me to support him?
PS I acknowledge that relationships just die of their own accord anyway but this seems very uncharacteristic of him. 
Thanks for your help! 
 
"
