,DATE,NAME,TEXT
287,"
                            
                              8 January 2017
                            
                        ",['Daisy Walker'],"
Hello, I am new to the forum, I have had a bleeding and painful tumour on my uterus for the last four months. I am now on the public health system awaiting consultation  then a hysterectomy. 
I feel i have underlying depression and my medical condition, and have been feeling hopeless , sad and down for this whole time. I work full time , had been booked in privately for surgery and got knocked back by my health insurer. I am constantly worried at work about everything, and bleeding through my pants. I am on medication which is stemming the bleeding but the last couple of days it isnt really working. I just want this tumour out as I am unwell, trying to fulfill my duties as work, trying to maintain a marriage and friendships and family commitments. I am feeling down, sad and at times unable to cope. 
Any advice to get back to my happy self ? 
"
288,"
                            
                              9 January 2017
                            
                        ",['james1'],"
Hello,
Just looking to voice my thoughts and be heard. Sorry, I'm going to be talking in analogy.
For a while in 2016, I was in a super bad place where everything was so foggy, I could only see the here and now, and only one option seemed available to me. The more I fought it, the more the fog seemed to close in. So I stopped fighting and let the fog slowly, painfully, thin until I could see just a little bit further.
I now find myself being able to see a fair way ahead. I'm not just trapped in the now.
It sounds hopeful. But all I see, stretching out, is a damn long path through the trees into more fog, way out ahead. It is hardly comforting, once the house falls around you and you're still alive, to look around and realise you have to clean up the mess and rebuild the house with nothing but your already broken hands.
And if you do it badly, it'll just fall down all over again, as it has done before.
James is tired.
"
289,"
                            
                              7 January 2017
                            
                        ",['Troyboy'],"
Hi everyone.
Ive suffered from depression and anxiety for the better part of 15 years now, I've been through good and bad patches, and seem to have found a way of how to deal with it and live with it for the most part,  But I've been through some very bad times since 2008, that was the year my mother died, without me ever being fully made aware of how ill she was, my parents didn't want me to worry because they knew of my illness, they told everybody in my family that I was not to know, but as a result of not knowing what was going on, I didn't get to spend a lot of time with her as I live interstate, and when I was made aware of how sick she was, I rushed home to see her, but before I got there she became unconscious and passed away the next day, I don't seem to be able to get over that I wasn't told and should have been there more, my father then had a severe stroke less than 12 months later, resulting in him needing to go into care which we did not want to do, he was such an active man, up at dawn, not inside until dark, and now he was pretty much permanently inside, which I know he hated, he managed to stay with us for another six years before another stroke took him from us away in February last year, I have since found out that my sister, my one and only sibling who was his power-of-attorney during the last six years literally drained every cent he had, including selling his home to herself very cheaply,  so when he passed away not only was he broke, he owed money,  I tried to work out things with her before I finally had to go and seek legal advice, I've now been in a legal battle with her since March last year, and we actually have all the proof that she has miss appropriated funds, and done the wrong thing, but because of how the power of attorney works, I may not be able to get her to have to pay it back, I feel like this is going to be another thing I have let my parents down with, And I feel absolutely betrayed that my sister could do such a thing, my parents estate wasn't worth a fortune, but she made sure that I was going to get nothing from it, my solicitor has said that the cost of chasing what is left, would probably be outweighed by how much it would cost, and it is very close to the stage of where we might have to Give up,  and in my view that means she's won and got away with it, So how do you live and get on with your life when someone has done something so blatantly wrong? and you may not be able to do a thing about it? 
"
290,"
                            
                              5 January 2017
                            
                        ",['Shadow750'],"
Hi.
I dont know if I have depression or what.
I am due to return to work in 2 weeks and feel anxious. I've been on carers leave, looking after my 92 YO father who lives alone and am the only surviving family member.
I lost mum in March 2016 and her brother (my father figure) 3 weeks later. Anyway I find it really hard to talk to anybody about this as I'm likely to burst into tears.
I think starting work again will be kind of OK but maybe there is some way I can ease into it....will be meeting with my boss next wee. I work for the NSW public service. I mean work might be a good distraction.
But some days I feel such anger inside......I dont want to hurt anybody or myself by the way. But this anger/rage leads me to be impatient, sarcastic and probably a rotten person. Its really hard to write how I feel.
I'm taking a small amount of medication daily just to get through the days. But I also try to walk most days, about 35 min and in that time I feel like I'm on a different plane... more relaxed and can see things clearer.
I dont have many friends any more......my choice but I have all the time for my 2 young adult children. Late last year I saw my doc and was a blubbering mess, she then ordered me off work for 2 weeks saying I had anxiety and something else (I forgot).
Summing up:
I feel:
Angry deep down
Tearful deep down
Insecure and confused
I just dont know whats wrong with me. I spoke to a counsellor for a few sessions but didnt find that of any benefit.

"
291,"
                            
                              5 January 2017
                            
                        ",['NoOneHere'],"
First time reader, first time poster.  A few years back my dad got was diagnosed with a progressive neurological disease.  12 months ago, I took 7 months off work to be his primary carer. He lost his mind. I lost my dad.  2 months ago, my mom was hospitalised.  She's still there, but they don't know what's wrong.  Cancer is the primary suspect, but unable to verify as the test to confirm could kill her.  Prognosis, 30 to 60 days.  I might lose her too - it's inevitable but difficult to accept.  I have a partner - for several years now.  The last 12 months have placed a lot of stress on the relationship, but we've had issues long before this.  I want to end it, as I don't have the mental and emotional capacity to deal with a relationship right now.  But I'm afraid to hurt her.  The last partner I broke up with, threatened to end her life.  She didn't, but had to go through counselling for a while.  This was decades ago, but I still feel guilty and responsible for causing her pain. 
I grew up like most people thinking that we get what we deserve. Not true. We get what we get.  Our idea of fair is insignificant to the course life decides to take.  There's no right or wrong, good or bad, fair or unfair, there's only what is and what isn't.  This isn't an opinion, it's an observation. All we can do is watch and hope the ups are more than the downs, and downs don't break us.  I'm not depressed, I'm lost and conflicted. Knowing that a major life changing event is out of your control is like watching a car crash in slow motion.  You can see what's about to happen but can't stop it.  I would like to think everything happens for a ""reason"", they do, but not for our reasons.  Interplay of cause and effect between millions upon millions of seemingly unrelated variables.  It was never a crash, but a controlled and calculated event.  My life feels like a train wreck in progress right now.  Pieces flying through the air in slow motion, with more damage to come.  All I can do is wait for it finish, pick up the pieces, and take the bus instead. 
First time reader, last time poster.
"
292,"
                            
                              28 December 2016
                            
                        ",['2L85iblSXm'],"
There is no depression amongst remote uncontacted peoples, nor is there amongst wild animals. Put a lion in a cage at the zoo,  though, and he'll exhibit signs of anxiety. Put a sow (pig) in a farrowing crate and she'll experience a level of depression few here can imagine.

That's what happens when you put an animal in an unnatural environment. We're animals too and civilization is not our natural environment. Our cage is bigger, but it's there for anyone who knows what to look for.

I'm sick of it. No matter what I do, that cage will always be there. The masses will pretend it's not. I will remain miserable because freedom is dead. Forever.

It's a morbid system that demands we toil our lives away just for the scraps it takes to maintain existence. It's not worth the effort. Never will be.

I am unemployed. My unpopular perception of reality is causing tension between myself and my JobActive provider. The pressure is on now that I'm on stream C. I just know they're going to coerce me into using unethical means to apply for unethical jobs. That corrupt work for the dole scam is just around the corner too. I cannot, in good conscience, play into this system. It's an evil monster that needs to be starved to death.

Things are so bad with my JA provider that I, on their advice, had to obtain a medical exemption to get away from them. It expires in a couple of weeks and I have no idea if I can bring myself to go back there.

The doctor, unsurprisingly, was reluctant to give me a certificate over something so stupid. I'd feel uncomfortable returning so soon to tell him the details I left out of my story. Given that my goals are incompatible with the goals society has imposed on me, I don't see the point anyway.

That there is the problem - society has imposed its own goals on me. Those goals are wrong for me. All the ""treatment"" options have those same goals. I'm done playing their game. It's all stick and no carrot.

I don't want to be ""normal"". Most normal people are idiots, drones, pursuing a pointless cause. I want to be me, without the pressure to do society's bidding.

What am I to do? Even if the problem was solvable, I simply don't have the time left.

I don't even have it that bad. It's just that we all deserve better and I'm sick of pretending otherwise.
PS. This forum has some serious accessibility issues.
"
293,"
                            
                              4 January 2017
                            
                        ",['Ellu'],"
A couple of days ago someone gave me a postcard of an English hedge maze taken from above. It occurred to me that this was a symbolic start to my new year. When you are in a maze all you can do is wander around looking for landmarks to find your way out. No doubt my year will see plenty of false starts, and no doubt I will spend plenty of time agonising over my loss of way, but I am hoping that there will be a bit of progress too, and that sometimes I can sit on the seats provided and reflect on life. I wonder whether anyone else thinks of their mental health journey in terms of a maze. It is alive, it is a constant puzzle, and there are any number of directions to try.
Maybe you don't identify with me at all - but I can still identify with you. Best wishes for your new year however you see it.
Ellu
"
294,"
                            
                              3 January 2017
                            
                        ",['A A'],"
Hi, i feel so depressed. I feel like im unworthy person. Im lost. I been through so much in 5 years and iv been fighting depression, i cant tell anyone the way i feel. I ripped pf by people, i married a girl i loved her alot but she deceived me. Had boy friend. Its been two years. I cried alot i felt like ill die, i feel like im hopeless, there is no joy and happiness for me, i cant get out of my bed. And im trying very hard to get back on my life and atart working and find ways to be happy, i dont know how long its gonna take for me to feel better. 
"
295,"
                            
                              30 December 2016
                            
                        ",['Laurenk7'],"
Hello, I am new to this forum so I'm not 100% sure what I'm seeking.
 I am supposed to be moving from Victoria to NSW in the start of February, -and while I've already moved from Western Australia to Victoria I'm finding the whole process impossible. I can't get motivated to pack, clean, organise, make calls, instead I just end up feeling really down and anxious about not doing these things. I usually have a 'just do it' attitude about most things, but I'm finding this really hard, it's making me isolate myself from everyone. 
 
Does anyone have any tips on how to start with this sort of huge project? Or how to push through this barrier of depression/anxiety? 
 
Thank you. 
"
296,"
                            
                              1 January 2017
                            
                        ",['Rodeo clown'],"
Hi
Im 36 years old and was recently fired from my workplace due to failure of health for depression and anxiety.I was constantly being laughed and mocked by over 100 employees including 4 supervisors.I raised it several times but they wanted it in writing and i didnt want to get people fired.Subsequently i wanted to be moved to a different area of the company,in which HR advised there were no positions available.I ended up loosing my job,and have spent the last 2 years unemployed and sitting at home everyday looking after my 2 year old daughter,while my wife goes to work.I feel like a failure to my family.I dont have the confidence to return to work,and spend most days depressed or anxious about the future.I dont know what to do,i feel alone and just floating through life waiting to get old.I am worried i will bring up my daughter badly due to always being upset and frustrated.It was made even worse by finding out my colleagues were calling me a liar,and telling management i was a liar.I ended up recording 40 mins of hidden conversations about me on my phone in a office,and finding out management wanted me gone due to being a liability and possible cause for suicide in which they wanted no part of.My physologist has said to try other employment but i feel sick thinking about it.I thought of starting my own business as i enjoy selling secondhand stuff on ebay,in which im quiet succesfull,and feel i have a gift for selling.I feel its the only thing im good at,but dont know what to do.I would not wish the past 2 years on my worst enemy,and i sometimes wish it was all just a bad dream.
"
297,"
                            
                              30 December 2016
                            
                        ",['white knight'],"
So you're fed up?. You might have had depression for years. Sometimes you want to give up right?. We all know the feeling.
But other times we are functioning OK, good even and we don't know why. That means it has an underlying lack of predictability to it. The mental health professionals know a lot but there are huge gaps in overall knowledge about depression. There is lack of commonality or we'd all read the same book to read up about ourselves.
So, that moment you are fed up...you decide to ""fight it"". Whatever it takes. You push yourself really hard. But I suggest, based on what I've read and subsequently my own practicing of such readings, it isn't the way to go. Ever shadow boxed? You'll never win against an invisable opponent!
But you might be able to corral it, corner it so you can live life better, not ideal perhaps but limiting the effects on depression should be your aim.
The moment I read an article about 3 years ago that said "" one should allow depressive cycles to run their course not try to hurry up the process"" I knew I'd been on the wrong track. Over many years I'd had many mental challenges, family, workplace discrimination etc and I fought the maximum within my power so I thought ""I can lick this""... No I couldn't and such daily determination might be commendable but that doesn't mean its effective.
It takes more wisdom. Unfortunately some mental illnesses have symptoms that result in fast thoughts and actions that hide our wisdom. With effective medication and the right dosage our thought processes often slow down and that, in my case resulted in making wiser decisions. The intelligence was always there albeit with a manic blanket covering.
Be real. If you are bed ridden then unless you wet the bed you must attend the toilet right? Logical. So you can also rise from bed to greet your carer after a hard days work. At times prepare a brew. Never extend your symptoms. It won't help you and your carer doesn't deserve it.
Spiritual peace. For me it was a crutial element in my recovery. I found Maharaji- and his videos "" sunset"" and ""the perfect instrument"" google them. It isn't religion, its a place you can go that provides peace. In time you'll listen daily because of his logic.
Measured determination works. But nothing works better in my opinion as does 
Proper diagnosis
Appropriate medication
Best dosage
Letting cycles run their course
Being realistic
Relaxation
And not wasting effort striking the shadow boxer.
Tony WK
"
298,"
                            
                              1 January 2017
                            
                        ",['Mimzie42'],"
Hello,
This is my first post. I am away from home for two weeks and staying with my husband who is working in Melbourne. I usually really enjoy these trips away as it gives me fresh places to get inspired by to write. I've been here since Thursday and am feeling increasingly depressed. Actually, I think I've been low for a couple of weeks with a small hypomanic episode just before Christmas. 

To compound things our son and his fiancé had a baby girl a month ago and though we live just ten minutes apart from each other my hubby and I have only been able to see our granddaughter a few times. Both sets of families have been in different states, so it's logistical but it's been hard. I feel like life has taken such a dramatic turn in the past year, with being confirmed with Bipolar 2, generalised anxiety and panic disorder, the new family dynamics and also our 18 year old son diagnosed with Inattentive ADD and social anxiety. It's been a rough ride to be truthful and I just feel tired and lonely. I did the online depression test just before and it came up with 31, apparently quite high. 

I have been walking at least 10,000 steps a day, eating healthy food, drinking water, trying to stay optimistic. I'm just flat and hope that it will pass. I'm also supposed to be organising to see my father's family for the first time in 27 years, and it's feeling very overwhelming. In fact, I think when I realised that it had been that long I noticed a shift in my mood levels. 

I'm still taking my medication and trying to maintain some form of structure but just feeling unsure how to get through the current shift. Thanks for listening. 
"
299,"
                            
                              31 December 2016
                            
                        ",['leelee1994'],"
Im finding life so hard im not sure where to turn to my partner and i are so distant my kids are uncontrolable no one seams to be listening 
Falling apart on how much my partner and i have become so distant lately it bothers me to the poing i say/do really dumb stuff leafinbto arguments 
My kids are young both diffrent fathers but class my oartner as dad my ex wont give up the last few day  advisester 4 years he finally has decided he wants something to do with his child my partner hates the idea and really so do i but i know i cant do that to my son but i cant seam to win 
 
On another note my daily struggles of even getting out of bed is getting so much harder i just dont seam to find the energy to even tell the dog to sit down anymore 
I have no friends no social life of any kind im around the kids 24/7 with no excape 
Looking fo insite to look at the brighter side of life 
"
300,"
                            
                              9 December 2016
                            
                        ",['KaraArtist'],"
Do you ever feel like you can't reach out to friends and family because you're having another episode and it's the same as the last one you had and the one before that? I am sitting here trying to make my brain focus on work but I am screaming inside,I am desperate to talk to somebody but I feel like I will just be saying the same things I always say. I know it will pass but I feel so alone in this.
I have Schizoaffective disorder and that means I have mild hallucinations, mild delusions and Depression. Today there is a nagging beeping I can't find, points of light (I think I am also getting a migraine) depression and a sense of detachment from reality. How can I tell my loved ones these things without them shutting down? I am rambling, I guess I just want to see if anyone is around to listen to my madness or share in it.
"
301,"
                            
                              28 December 2016
                            
                        ",['Littleone88'],"
Hi
The last 2 weeks i have been feeling off. just like i can't be bothered doing anything. i would normally get up and do things on my days off work, but lately i can't seem to get up off the couch. I even hate the thought of going to work where normally work would be fine. Don't feel like talking to anyone and it's an effort to have a shower, do dishes, etc 
I have been on an antideppressant for 2 years (was put on for anxiety) and just wondering if meds sometimes just stop working?
So all these thoughts racing through my head at the moment and not sure if this is just a normal lull in life. Thinking that i should be able to shake it off and force myself to do things then i'll start feeling ok again. Or if it is depression......
ps. am going to doctor to get advice on the meds but would love to hear other peoples experiences.
thanks.
"
302,"
                            
                              24 December 2016
                            
                        ",['My_New_Reality'],"
I find these days hard because I have to interact with people and spend several hours at Christmas lunch and dinner and appear to be fine. I'm very low, and I want to curl up quietly for a few days. Instead I have a house full of people and scheduled events and demands. I just wanted to tell someone. My psychiatrist is of course on holidays. 
"
303,"
                            
                              21 September 2016
                            
                        ",['Annabel'],"
I decided to post how I feel because I know that my Anxiety is much worse then ever at the moment and I know it's been triggered by my work place. I work in a Government department and I've noticed the gradual decline of Staff levels over the last 10 years and we are working much harder now then ever. I have always been a reliable worker and never complain about my busy days and I work part time, 3 days a week. At work, I just kept on doing the harder Client service jobs but over the last month, I've noticed that I have not as much energy at work and when I get home I haven't got any energy left at all and my husband then just gets the dinner ready and thinks that I'm being lazy. Last Wednesday, I burst into tears to my Manager and said ""I've had enough of this place, I can't stand that there are slackers here and I do their work for them when they ignore the counter and they don't give much support back."" I told her this place is making me depressed and sad and then I realised that explains why I'm so tired all the time too! I already suffer from Anxiety and not only do I get the buttleflies in my stomach but also now for work related depression! I feel more sensitive then ever to other people's comments or criticism. I especially feel hurt from someone I know, eg. A Teacher shrugged me off with a comment about how she is busy and can't think right now while I was telling her something quickly about my boy. Another eg. Last night my brother in law made a comment""Just go to the car!"" as I was telling him something while walking out. I always feel when people I know do this to me, that it's unjust and unfair as I would never talk to them like that and I'm not rude. I see a Pyschologist and I have meditation breaks. I do Yoga 3-4 times a week which has helped my breathing. I know that it takes practice and consistency but I hope that when I do get off guard by People, I won't feel the butterflies and hurt and I'll stop dwelling on those conversations! Fortunately, my Manager understands that I have anxiety and mild depression now and will put me less at the client service counter. I know that as I'm doing it all naturally without medication it's tough navigating through life with other people and their criticism and shrugging off rude attitudes but I will have times to myself where I will do my yoga or see a movie which is a great diversion from these people that are in my life! Thankyou. I hope there's other similar stories out there maybe?
Annabel
 
 
"
304,"
                            
                              24 December 2016
                            
                        ",['nowhereman'],"
Hi. Lately ive been sleeping most of the night and day. Its very risky and dangeruos for me because i have had blood clots before.in the leg and lung. Too much sleeping can cause blood pooling which causes a blood clot. But its the only way i can switch off . From physical pains.depression. a racing mind. Too many bad memories. I dont even answer my phone most of the time.  I refuse to talk to anyone. This probably wont even get posted .cheers. Max​
"
305,"
                            
                              23 December 2016
                            
                        ",['Mystique86'],"
Why? Why do I feel this way? I am blessed with 4 healthy beautiful children but yet I'm struggling with the never ending battle in my head. 
I should be a happy 30 year old woman but yet I am struggling. 
My depression has been a curse I can't enjoy life anymore. My depression has taken over it's been a constant battle for the last 6 years of my life. 
Even trying to type this the tears roll down my face my kids are asleep and excited for Santa to come soon and all I can think of is I think I am ready to go home. I can not deal with this anymore why has this consumed me for the last 6 years? I wouldn't wish this upon my worst enemy. I can no longer be medicated for my depression/anxiety/ptsd because I abused the medications on two occasions. I am finding it really difficult to survive each day with any help on top all my health issues. 
DEPRESSION I HATE YOU SO MUCH! You have and still control my life. Let me be HAPPY! 
"
306,"
                            
                              12 December 2016
                            
                        ",['A2D2'],"
Is anyone studying at TAFE or Uni and finding it overwhelming?
I seem to be only retaining 10% of what I hear and don't trust anything I am doing to be right.
I have always considered myself to be extremely intelligent but combining the effects of being an older person in a dismal job market with going back to study (something I have wanted to study all of my life) and 25 years in a relationship where I came to doubt my intelligence, I am beginning to think I am too stupid to learn or get work.
Study was supposed to be my big positive so I could move forward, but it is turning out to be a huge stressor instead because I don't trust my mind and second guess everything I am doing. It is taking a ridiculous amount of time for me to get the assignments done and I feel like I have learned nothing, but then I get good results every time.
When I have studied previously, I never had these issues, even thought I had already been diagnosed with depression by then.
Anyone else have this experience?
"
307,"
                            
                              15 December 2016
                            
                        ",['giggles'],"
I had depression in 2000 so 16 years later at a time I was doing all those positive things everyone suggests and actually felt safe and happy to do them. I meet alot of people who welcomed me with open arms to now the complete opposite.
It all started getting my attention through my thoughts and me basically fighting myself but to the point it was just way to uncontrollable.
I sort help bringing my partner with me because I was so desperate to get help which I have now received. On that note its so interesting when I mention whats been going on with me to selected people they mention me having courage which off course I laugh at because I certainly had more to be scared from just from myself at night and in my dreams. I think I am getting what they mean now bit like the Lion in Wizard of Oz.
I went onto medication which helped me sleep but too much still.
I have some medical conditions as well which are chronic Type 1 Diabetes since 2 and heart disease By pass in 20005.They do not cause this though to me.
Its all about thoughts on the negative for me and then I go into an instant feeling for the thoughts. I reckon its crazy stuff because I do not understand why now and I am a person who is about solutions. I enjoy arts and crafts and am quite capable of creating things. But for this to happen now just took me away. 
Interesting enough I am happier in a supportive role for others but that just might be the problem.I purposely took myself out of society because of how I was feeling.
I get annoyed when I am told its chemical stuff cause I wanna know what chemical is doing that then?
I have always seen my Diabetes as saving me because no matter what is going on I always look after it by doing the injections everyday and looking after it the best I can. Its my personal sign that I will be ok and I have broken down what I can do everyday. It is not how I use to be though I guess I miss the old me. Who knows a new one might come along or at least an answer be nice.
Its tough out there when this happens society do not know how to respond I get it so I have selected who to talk too because I am not here to change society. I know they too are getting on with life in their way, i might need to find  mine.
Well I hope this helps someone it helped me to write a tiny little bit today so cheers for starting this forum.
Hope to be giggling more soon.
Meds are helping me so thats a positive so far.
Giggles
 
"
308,"
                            
                              20 December 2016
                            
                        ",['nowhereman'],"
Hi everybody? I like my middle name.Max.so i call myself max. After my grandad. Im amazed how the slight increase in my anti depression tablet has improved my moods. Over a few days.my doctor asked should we increase it...i straight away agreed becuase it worked last year by increasing it.i think my body got used to the low dose and it wasnt working.feeling like cracking jokes and playing my guitar again. So please if you guys ever feel sudden changes in your mood levels.go straight to your doctor and ask if your meds are doing the job or not.sometimes they need to adjust them. Take care all. Max
 
"
309,"
                            
                              18 December 2016
                            
                        ",['5022'],"
Hi all. Im a 42 yo mother and dont know what came first, my depression or alcohol dependence. Either way, i am struggling at the moment with self destructive choices past and present snd know alcohol is usually involved. My ex who has main custody of our kids has just this week changes their schools without telling me and my joungest cant remember the school name and my eldest who is 14 sides with her dad and is evading the answer. I have always been involved with kids sport school life thrown all birthdays buy Xmas presents and paid guitar and karate. Now my involvement has been limited due to geographical reasons, I don't drive( lost my licence 5 years ago DUI) and cant afford a car now due to high maintence I pay and living costs and am considering bankrupsy. I am a nurse have a successful career but my personal issues are causing me extreme anxiety, i was in bed for 3 days since Monday and still unable too eat. Having my kids this weekend has helped.I only see them every second weekend. I have limited social life as all my family are interstate and I lost friends when I left my ex 6 years ago, I have only 2 friends.I have had lots of psychological therapy until since a year and half ago and am on medication for 14 years. My ex triggers my meltdowns so i think i need help again. I am hoping not to drink as it just gets me into trouble, i text my ex things I usually wouldn't and its only making my situation too see my kids worse thus again increases anxiety. Is anyone else in or been through a similar situation. I would love to hear how you cope . cheers
"
310,"
                            
                              18 December 2016
                            
                        ",['5022'],"
Sometimes i find social sites feed my depression. Seeing people with family and friends having a good time and especially with their children makes me feel so sad and that i am a misfit in society. I wish i had the means to take my kids on holidays but i dont and i feel like such a failure.
"
311,"
                            
                              19 December 2016
                            
                        ",['GemAndLogan'],"
I suffer from severe depression and take medication. It has been controlled but over the last two years my life has been in turmoil and I feel powerless to do anything about it.
I lost my mum (who was also my best friend) to cancer, then my gran to old age, then my partner to an ice addiction which also resulted in him making bad choices and our home being raided and turned upside down twice by the police and then me having to go to court. I've never committed a crime or had any negative dealings with the police so this was very frightening for me on top of my partner acting like a crazy person.
Although things have settled down a bit, I never feel okay anymore. I'm constantly effected by my depression and always have this strong urge to just get in my car and drive away and detach myself from everyone and everything and just start over.
I feel like I'm losing my mind. I feel like I've watched my life go downhill and couldn't do anything about it.
Any suggestions for bouncing back? I know a lot of people put there have been through a lot so how did you get back to feeling normal?
Thanks so much! 
"
312,"
                            
                              14 December 2016
                            
                        ",['girl_interrupted '],"
I've never shared this with any of my friends. When I was a young, naive teenager I feel pregnant to the type of guy you wouldn't bring home to meet the parents.  Being so young, I struggled greatly with coming to terms with the gravity of being responsible for another human being, but also felt the overwhelming excitement of creating a little person and being a mum.  All those maternal instincts kicking in and  so many hormones and emotions going on for me all at once.  After much counseling and consideration I decided to terminate the pregnancy.  The pain of carrying to full term and then giving up the child for adoption was too great for me, and I was not fit to raise a child on my own. Looking back, I felt a lot of pressure from my family and the counselor in my decision but I knew it was the right thing to do at the time, for many reasons.  It kind of felt like the easy way out. But I agonized over my decision, and I've spent most of my life hating myself and regretting it.   I never forgave myself. I had nightmares for years and still now I get a deep pang of guilt and shame when I think about it.  I do wonder how different my life would be if I had chosen a different path. I feel like such a selfish, horrible human being.  I had a choice and maybe it was the wrong choice, but at the time I was not able to make those decisions for myself.  I guess we all make poor choices in life and have to learn from them.  Trying hard to let go. I'm learning to forgive myself.  It's hard tho.
"
313,"
                            
                              16 December 2016
                            
                        ",['Switchoff'],"
So I finally went to my GP and have been prescribed antidepressants for my depression. I work in a job where I'm ""the brave hero"" I often attend jobs to assist people who aren't coping and even jobs where help was to late.  The thought of ""us"" not coping is a subject my colleague don't discuss as we are supposed to be the strong brave ones. When I am the brave one I know I don't judge the people who ask for my help. But now I'm the one needing help and judging myself. 
I feel like I'm only half a person, not normal and compleatly different and detached especially from my work colleagues and don't really want to admit what's going on in my head. I feel like if my colleagues knew what was going on none of them would want to work along side me. However if the shoe was on the other foot I wouldn't have an issue.
Any one else had this type of struggle, any ideas on how to change my mind set?
"
314,"
                            
                              14 December 2016
                            
                        ",['AlysiumDream'],"
I recently left my job because of bipolar disorder and anxiety but I feel as though I made a mistake. It's an excuse and I allowed it to rule me. 
Let me preface this by saying I have been working in CS (customer service) for 20+ years and HATE it but now I am sitting around doing nothing, and I had a job! I stayed in it longer than most jobs and now I ruined it again. 
Now I'm broke and unhappy and this stupid vicious cycle keeps turning - I'm putting weight on thanks to the medication and half the time I just wish I could disappear and stop being such a loser... 
 Sorry, just venting 
"
315,"
                            
                              14 December 2016
                            
                        ",['Aziah '],"
I thought coming to terms with my depression would be a big step forward in recovery rather than ignoring it and spiralling further into an episode. What I've found is the opposite, I have 3 months off and I was wondering if anyone else experiences the same feelings as me. I have so much time on my hands to think, the longer I isolate myself the more unrealistic and unenthusiastic to leave the house I become and thus the more isolated I become. Despite knowing exactly what I can do to alleviate some of the body image stress that contributes to my episode, I can't do it because my depression gives me know energy and fearful of failure. Everyone is all or nothing with my depression- I can't eat balanced it's either trash or starvation, 100% work ethic or nothing because everything that isn't black or white requires too much effort or thinking- depression is making me one dimensional and it is making me resent everybody in my life because everywhere I look everyone is happy and I am struggling 
"
316,"
                            
                              12 December 2016
                            
                        ",['Oceanlover'],"
I live in a very remote town in WA. I've never reached out for help with my mental health but this time I just can't seem to get out of the black hole on my own.  I have a beautiful life with a loving husband but inside me is a black hole that sucks all the positivity out of me.  I can usually bring myself through but it's bern getting worse this year. 
 I can't find happiness, contentment, I'm worrying about small things, my confidence is slipping away, I'm becoming anti social,  my motivation in work is zero,  my brain feels all fuzzy and all i want to do is sleep or watch mind numbing tv shows. I must be a complete misery to live with for my poor husband and I just want to feel normal again.
 I just don't know where to start with getting help in Australia and my remote town.  I've worked in mental health services in the uk so I know where to look online but i feel I'm past self help. Can anyone recommend a service that provides video chat or something?  
"
317,"
                            
                              29 November 2016
                            
                        ",['-Fisho-'],"
Ok,So, I'm new to this forum and just trying different things to help me understand things more about myself. I really just want to dive into things and avoid too much back story, but I feel in any case this is going to be a long post. I have a huge list of things that I feel needs to be attended to, but one that has impacted me the most lately has been a huge struggle in concentration, focus and memory. I don't know why or what exactly is the main cause but it is seriously frustrating for me. It lost me jobs in the past, it makes it finding employment in general near impossible. I stutter my word, have trouble thinking on the spot and blank out frequently in conversation and even at times forget what I was talking about mid sentence. Which makes almost every social encounter or interview stressful and strenuous, as I try to avoid coming of like a complete idiot. I thought it may have been caused by depression, as I have heard memory fog and fatigue is a common symptom for depression/Anxiety and stress. Which I have been diagnosed with in the past.
This year I made a huge effort to try and overcome my depression. Spent more time with friends and going to gym almost every day. However, I still feel fatigued, lazy and dumb. I still feel mindless and I can't seem to change that. I still struggle with forcing myself to think and remember things. I don't feel as bad as I have in the past, in fact I felt like my depression was almost completely gone. I still have breakdowns like once a month. But the days in between I feel happier. But, I feel like this lack in concentration is going to be what buries me again.
It's hard to explain how I feel, it's like I'm always tired but I get plenty of sleep. It's like my brain just doesn't think any knowledge is important enough to store. My mind is always foggy, I'm constantly catching myself spacing out and having to re-adjust my focus only to lose it again. It's just like my brain is switched off, it doesn't want to work no matter what I do. I've tried reading books, watching documentaries.. and I end up giving up because I get half way through and can rarely recall any of it. It's so annoying, and has such a huge impact on me in every aspect of my life. Both work related and socially. I live in an irrational fear of coming of dumb or an idiot to everyone I meet... 

I'll need to continue this in the comments..
"
